Site,Year,Start,End,Tran,Plot ,Species,SdlDensity,Poa,BG,Rock,GREAUS_AdultDen
R2023O,2012,13:00,15:15,2,13,ASTTRY,0,30,0.5,0,44
R2023O,2012,13:00,15:15,2,14,ASTTRY,2,47,4,0,44
R2023O,2012,13:00,15:15,2,15,ASTTRY,0,54,6,0,44
R2023O,2012,13:00,15:15,2,16,ASTTRY,3,37,1,0,44
R2023O,2012,13:00,15:15,2,17,ASTTRY,0,70,1,0,44
R2023O,2012,13:00,15:15,2,18,ASTTRY,2,48,8,8,44
R2023O,2012,13:00,15:15,2,19,ASTTRY,0,64,0.5,0,44
R2023O,2012,13:00,15:15,2,20,ASTTRY,1,88,2,0,44
R2023O,2012,13:00,15:15,3,21,ASTTRY,0,93,1,0,35
R2023O,2012,13:00,15:15,3,22,ASTTRY,0,68,1,0,35
R2023O,2012,13:00,15:15,3,23,ASTTRY,0,52,2,0,35
R2023O,2012,13:00,15:15,3,24,ASTTRY,0,95,1,0,35
R2023O,2012,13:00,15:15,3,25,ASTTRY,7,63,3,0,35
R2023O,2012,13:00,15:15,3,26,ASTTRY,0,23,1,0,35
R2023O,2012,13:00,15:15,3,27,ASTTRY,1,58,1,0,35
R2023O,2012,13:00,15:15,3,28,ASTTRY,0,51,4,0,35
R2023O,2012,13:00,15:15,3,29,ASTTRY,0,55,1,0,35
R2023O,2012,13:00,15:15,3,30,ASTTRY,0,74,1,0,35
R2023O,2012,13:00,15:15,4,31,ASTTRY,1,78,1,0,29
R2023O,2012,13:00,15:15,4,32,ASTTRY,1,49,2,0,29
R2023O,2012,13:00,15:15,4,33,ASTTRY,1,50,5,0,29
R2023O,2012,13:00,15:15,4,34,ASTTRY,2,60,1,0,29
R2023O,2012,13:00,15:15,4,35,ASTTRY,2,18,5,0,29
R2023O,2012,13:00,15:15,4,36,ASTTRY,2,15,8,0,29
R2023O,2012,13:00,15:15,4,37,ASTTRY,3,25,25,0,29
R2023O,2012,13:00,15:15,4,38,ASTTRY,0,28,2,0,29
R2023O,2012,13:00,15:15,4,39,ASTTRY,0,88,3,0,29
R2023O,2012,13:00,15:15,4,40,ASTTRY,1,95,1,0,29
R4061O,2012,NA,NA,1,1,ASTTRY,0,45,3,0,86
R4061O,2012,NA,NA,1,2,ASTTRY,0,97,0.5,0,86
R4061O,2012,NA,NA,1,3,ASTTRY,0,33,2,0,86
R4061O,2012,NA,NA,1,4,ASTTRY,0,20,3,0,86
R4061O,2012,NA,NA,1,5,ASTTRY,0,27,3,0,86
R4061O,2012,NA,NA,1,6,ASTTRY,0,68,5,25,86
R4061O,2012,NA,NA,1,7,ASTTRY,0,7,10,0,86
R4061O,2012,NA,NA,1,8,ASTTRY,0,65,4,0,86
R4061O,2012,NA,NA,1,9,ASTTRY,0,20,0.5,0,86
R4061O,2012,NA,NA,1,10,ASTTRY,0,30,3,0,86
R4061O,2012,NA,NA,2,11,ASTTRY,0,45,3,0,55
R4061O,2012,NA,NA,2,12,ASTTRY,0,66,8,0,55
R4061O,2012,NA,NA,2,13,ASTTRY,0,80,4,0,55
R4061O,2012,NA,NA,2,14,ASTTRY,0,44,5,0,55
R4061O,2012,NA,NA,2,15,ASTTRY,0,15,15,0,55
R4061O,2012,NA,NA,2,16,ASTTRY,0,52,3,0,55
R4061O,2012,NA,NA,2,17,ASTTRY,0,70,1,0,55
R4061O,2012,NA,NA,2,18,ASTTRY,0,38,1,0,55
R4061O,2012,NA,NA,2,19,ASTTRY,0,68,0.5,0,55
R4061O,2012,NA,NA,2,20,ASTTRY,0,78,0.5,0,55
R4061O,2012,NA,NA,3,21,ASTTRY,1,77,5,0,74
R4061O,2012,NA,NA,3,22,ASTTRY,4,35,4,0,74
R4061O,2012,NA,NA,3,23,ASTTRY,1,43,6,0,74
R4061O,2012,NA,NA,3,24,ASTTRY,4,54,8,0,74
R4061O,2012,NA,NA,3,25,ASTTRY,0,34,4,0,74
R4061O,2012,NA,NA,3,26,ASTTRY,0,39,1,0,74
R4061O,2012,NA,NA,3,27,ASTTRY,0,39,6,0,74
R4061O,2012,NA,NA,3,28,ASTTRY,0,37,12,0,74
R4061O,2012,NA,NA,3,29,ASTTRY,0,61,1,0,74
R4061O,2012,NA,NA,3,30,ASTTRY,0,86,4,0,74
R4061O,2012,NA,NA,4,31,ASTTRY,0,48,2,0,84
R4061O,2012,NA,NA,4,32,ASTTRY,0,63,2,0,84
R4061O,2012,NA,NA,4,33,ASTTRY,0,20,2,0,84
R4061O,2012,NA,NA,4,34,ASTTRY,14,63,0.5,0,84
R4061O,2012,NA,NA,4,35,ASTTRY,3,9,0.5,0,84
R4061O,2012,NA,NA,4,36,ASTTRY,0,7,6,0,84
R4061O,2012,NA,NA,4,37,ASTTRY,0,48,0.5,0,84
R4061O,2012,NA,NA,4,38,ASTTRY,0,55,4,0,84
R4061O,2012,NA,NA,4,39,ASTTRY,0,47,0.5,0,84
R4061O,2012,NA,NA,4,40,ASTTRY,0,40,1,0,84
R4081O,2012,15:20,NA,1,1,ASTTRY,0,80,1,0,49
R4081O,2012,15:20,NA,1,2,ASTTRY,0,45,1,0,49
R4081O,2012,15:20,NA,1,3,ASTTRY,0,78,0.5,0,49
R4081O,2012,15:20,NA,1,4,ASTTRY,0,57,7,0,49
R4081O,2012,15:20,NA,1,5,ASTTRY,0,43,4,0,49
R4081O,2012,15:20,NA,1,6,ASTTRY,0,75,2,0,49
R4081O,2012,15:20,NA,1,7,ASTTRY,0,94,2,0,49
R4081O,2012,15:20,NA,1,8,ASTTRY,0,93,3,0,49
R4081O,2012,15:20,NA,1,9,ASTTRY,0,93,0.5,0,49
R4081O,2012,15:20,NA,1,10,ASTTRY,0,72,2,0,49
R4081O,2012,15:20,NA,2,11,ASTTRY,0,58,2,0,56
R4081O,2012,15:20,NA,2,12,ASTTRY,0,78,1,0,56
R4081O,2012,15:20,NA,2,13,ASTTRY,0,48,1,0,56
R4081O,2012,15:20,NA,2,14,ASTTRY,0,12,3,0,56
R4081O,2012,15:20,NA,2,15,ASTTRY,0,38,2,0,56
R4081O,2012,15:20,NA,2,16,ASTTRY,0,75,3,0,56
R4081O,2012,15:20,NA,2,17,ASTTRY,0,80,0.5,0,56
R4081O,2012,15:20,NA,2,18,ASTTRY,0,44,6,0,56
R4081O,2012,15:20,NA,2,19,ASTTRY,0,60,22,0,56
R4081O,2012,15:20,NA,2,20,ASTTRY,0,96,0.5,0,56
R4081O,2012,15:20,NA,3,21,ASTTRY,0,85,0.5,0,17
R4081O,2012,15:20,NA,3,22,ASTTRY,0,92,2,0,17
R4081O,2012,15:20,NA,3,23,ASTTRY,0,91,2,0,17
R4081O,2012,15:20,NA,3,24,ASTTRY,0,74,0.5,0,17
R4081O,2012,15:20,NA,3,25,ASTTRY,0,96,1,0,17
R4081O,2012,15:20,NA,3,26,ASTTRY,0,92,2,0,17
R4081O,2012,15:20,NA,3,27,ASTTRY,0,60,0.5,0,17
R4081O,2012,15:20,NA,3,28,ASTTRY,0,97,0,0,17
R4081O,2012,15:20,NA,3,29,ASTTRY,0,98,0.5,0,17
R4081O,2012,15:20,NA,3,30,ASTTRY,0,16,12,19,17
R4081O,2012,15:20,NA,4,31,ASTTRY,0,90,0.5,0,16
R4081O,2012,15:20,NA,4,32,ASTTRY,0,73,3,0,16
R4081O,2012,15:20,NA,4,33,ASTTRY,0,94,0.5,0,16
R4081O,2012,15:20,NA,4,34,ASTTRY,0,99,0.5,0,16
R4081O,2012,15:20,NA,4,35,ASTTRY,0,70,0.5,0,16
R4081O,2012,15:20,NA,4,36,ASTTRY,0,82,0.5,0,16
R4081O,2012,15:20,NA,4,37,ASTTRY,0,80,0.5,0,16
R4081O,2012,15:20,NA,4,38,ASTTRY,0,67,13,0,16
R4081O,2012,15:20,NA,4,39,ASTTRY,0,52,23,10,16
R4081O,2012,15:20,NA,4,40,ASTTRY,0,6,1,0,16
B1111O,2012,10:40,12:45,1,1,ASTTRY,0,68,15,0,48
B1111O,2012,10:40,12:45,1,2,ASTTRY,0,82,2,0,48
B1111O,2012,10:40,12:45,1,3,ASTTRY,0,28,4,0,48
B1111O,2012,10:40,12:45,1,4,ASTTRY,0,55,2,0,48
B1111O,2012,10:40,12:45,1,5,ASTTRY,2,48,21,0,48
B1111O,2012,10:40,12:45,1,6,ASTTRY,0,51,5,0,48
B1111O,2012,10:40,12:45,1,7,ASTTRY,0,55,10,0,48
B1111O,2012,10:40,12:45,1,8,ASTTRY,0,60,7,0,48
B1111O,2012,10:40,12:45,1,9,ASTTRY,0,69,4,0,48
B1111O,2012,10:40,12:45,1,10,ASTTRY,0,72,21,0,48
B1111O,2012,10:40,12:45,2,11,ASTTRY,0,78,2,0,39
B1111O,2012,10:40,12:45,2,12,ASTTRY,0,75,1,0,39
B1111O,2012,10:40,12:45,2,13,ASTTRY,0,80,1,0,39
B1111O,2012,10:40,12:45,2,14,ASTTRY,0,62,4,0,39
B1111O,2012,10:40,12:45,2,15,ASTTRY,0,71,5,0,39
B1111O,2012,10:40,12:45,2,16,ASTTRY,1,82,5,0,39
B1111O,2012,10:40,12:45,2,17,ASTTRY,0,73,10,0,39
B1111O,2012,10:40,12:45,2,18,ASTTRY,0,50,18,0,39
B1111O,2012,10:40,12:45,2,19,ASTTRY,0,91,1,0,39
B1111O,2012,10:40,12:45,2,20,ASTTRY,0,70,8,0,39
B1111O,2012,10:40,12:45,3,21,ASTTRY,0,56,16,0,27
B1111O,2012,10:40,12:45,3,22,ASTTRY,0,69,8,0,27
B1111O,2012,10:40,12:45,3,23,ASTTRY,0,89,6,0,27
B1111O,2012,10:40,12:45,3,24,ASTTRY,0,74,13,11,27
B1111O,2012,10:40,12:45,3,25,ASTTRY,0,74,9,0,27
B1111O,2012,10:40,12:45,3,26,ASTTRY,0,68,25,0,27
B1111O,2012,10:40,12:45,3,27,ASTTRY,1,54,30,0,27
B1111O,2012,10:40,12:45,3,28,ASTTRY,2,74,6,0,27
B1111O,2012,10:40,12:45,3,29,ASTTRY,1,60,13,0,27
B1111O,2012,10:40,12:45,3,30,ASTTRY,0,83,0.5,0,27
B1111O,2012,10:40,12:45,4,31,ASTTRY,0,64,18,0,26
B1111O,2012,10:40,12:45,4,32,ASTTRY,0,52,27,0,26
B1111O,2012,10:40,12:45,4,33,ASTTRY,0,77,10,0,26
B1111O,2012,10:40,12:45,4,34,ASTTRY,0,63,14,0,26
B1111O,2012,10:40,12:45,4,35,ASTTRY,0,13,2,0,26
B1111O,2012,10:40,12:45,4,36,ASTTRY,0,51,23,0,26
B1111O,2012,10:40,12:45,4,37,ASTTRY,0,59,14,0,26
B1111O,2012,10:40,12:45,4,38,ASTTRY,0,55,12,0,26
B1111O,2012,10:40,12:45,4,39,ASTTRY,1,58,3,0,26
B1111O,2012,10:40,12:45,4,40,ASTTRY,0,96,0.5,0,26
B1091O,2012,14:25,NA,1,1,ASTTRY,22,47,20,0,106
B1091O,2012,14:25,NA,1,2,ASTTRY,16,48,21,0,106
B1091O,2012,14:25,NA,1,3,ASTTRY,10,28,12,0,106
B1091O,2012,14:25,NA,1,4,ASTTRY,26,3,30,0,106
B1091O,2012,14:25,NA,1,5,ASTTRY,6,84,6,0,106
B1091O,2012,14:25,NA,1,6,ASTTRY,18,21,5,0,106
B1091O,2012,14:25,NA,1,7,ASTTRY,22,47,18,0,106
B1091O,2012,14:25,NA,1,8,ASTTRY,15,20,30,0,106
B1091O,2012,14:25,NA,1,9,ASTTRY,14,45,7,0,106
B1091O,2012,14:25,NA,1,10,ASTTRY,10,21,20,0,106
B1091O,2012,14:25,NA,2,11,ASTTRY,32,30,12,0,109
B1091O,2012,14:25,NA,2,12,ASTTRY,10,75,5,0,109
B1091O,2012,14:25,NA,2,13,ASTTRY,29,51,5,0,109
B1091O,2012,14:25,NA,2,14,ASTTRY,21,83,2,0,109
B1091O,2012,14:25,NA,2,15,ASTTRY,11,37,6,0,109
B1091O,2012,14:25,NA,2,16,ASTTRY,4,12,0.5,0,109
B1091O,2012,14:25,NA,2,17,ASTTRY,3,55,2,0,109
B1091O,2012,14:25,NA,2,18,ASTTRY,14,16,2,0,109
B1091O,2012,14:25,NA,2,19,ASTTRY,3,39,9,0,109
B1091O,2012,14:25,NA,2,20,ASTTRY,1,75,2,0,109
B1091O,2012,14:25,NA,3,21,ASTTRY,0,96,0,0,50
B1091O,2012,14:25,NA,3,22,ASTTRY,5,68,3,0,50
B1091O,2012,14:25,NA,3,23,ASTTRY,2,15,9,0,50
B1091O,2012,14:25,NA,3,24,ASTTRY,0,58,4,0,50
B1091O,2012,14:25,NA,3,25,ASTTRY,2,48,1,0,50
B1091O,2012,14:25,NA,3,26,ASTTRY,2,58,2,0,50
B1091O,2012,14:25,NA,3,27,ASTTRY,0,78,0.5,0,50
B1091O,2012,14:25,NA,3,28,ASTTRY,1,38,3,0,50
B1091O,2012,14:25,NA,3,29,ASTTRY,10,33,3,0,50
B1091O,2012,14:25,NA,3,30,ASTTRY,7,69,5,0,50
B1091O,2012,14:25,NA,4,31,ASTTRY,1,69,2,0,26
B1091O,2012,14:25,NA,4,32,ASTTRY,2,55,2,0,26
B1091O,2012,14:25,NA,4,33,ASTTRY,0,66,3,0,26
B1091O,2012,14:25,NA,4,34,ASTTRY,1,57,2,0,26
B1091O,2012,14:25,NA,4,35,ASTTRY,5,52,4,0,26
B1091O,2012,14:25,NA,4,36,ASTTRY,7,76,1,0,26
B1091O,2012,14:25,NA,4,37,ASTTRY,6,63,3,0,26
B1091O,2012,14:25,NA,4,38,ASTTRY,1,69,9,0,26
B1091O,2012,14:25,NA,4,39,ASTTRY,0,58,4,0,26
B1091O,2012,14:25,NA,4,40,ASTTRY,0,69,3,0,26
B1071O,2012,NA,NA,1,1,ASTTRY,6,68,2,0,141
B1071O,2012,NA,NA,1,2,ASTTRY,0,76,3,0,141
B1071O,2012,NA,NA,1,3,ASTTRY,15,48,4,0,141
B1071O,2012,NA,NA,1,4,ASTTRY,1,78,6,0,141
B1071O,2012,NA,NA,1,5,ASTTRY,0,82,6,0,141
B1071O,2012,NA,NA,1,6,ASTTRY,0,85,5,0,141
B1071O,2012,NA,NA,1,7,ASTTRY,3,87,11,0,141
B1071O,2012,NA,NA,1,8,ASTTRY,15,56,4,0,141
B1071O,2012,NA,NA,1,9,ASTTRY,25,65,18,0,141
B1071O,2012,NA,NA,1,10,ASTTRY,41,70,3,0,141
B1071O,2012,NA,NA,2,11,ASTTRY,16,50,8,0,148
B1071O,2012,NA,NA,2,12,ASTTRY,6,47,28,0,148
B1071O,2012,NA,NA,2,13,ASTTRY,10,48,10,0,148
B1071O,2012,NA,NA,2,14,ASTTRY,17,60,10,0,148
B1071O,2012,NA,NA,2,15,ASTTRY,6,7,8,0,148
B1071O,2012,NA,NA,2,16,ASTTRY,5,30,7,0,148
B1071O,2012,NA,NA,2,17,ASTTRY,14,47,6,0,148
B1071O,2012,NA,NA,2,18,ASTTRY,23,53,21,0,148
B1071O,2012,NA,NA,2,19,ASTTRY,59,40,6,0,148
B1071O,2012,NA,NA,2,20,ASTTRY,48,22,13,0,148
B1071O,2012,NA,NA,3,21,ASTTRY,8,59,9,0,145
B1071O,2012,NA,NA,3,22,ASTTRY,3,50,4,0,145
B1071O,2012,NA,NA,3,23,ASTTRY,2,65,7,0,145
B1071O,2012,NA,NA,3,24,ASTTRY,1,93,1,0,145
B1071O,2012,NA,NA,3,25,ASTTRY,5,14,43,0,145
B1071O,2012,NA,NA,3,26,ASTTRY,4,87,1,0,145
B1071O,2012,NA,NA,3,27,ASTTRY,5,74,1,0,145
B1071O,2012,NA,NA,3,28,ASTTRY,3,73,0.5,0,145
B1071O,2012,NA,NA,3,29,ASTTRY,6,56,1,0,145
B1071O,2012,NA,NA,3,30,ASTTRY,6,88,2,0,145
B1071O,2012,NA,NA,4,31,ASTTRY,0,49,3,0,118
B1071O,2012,NA,NA,4,32,ASTTRY,0,16,0.5,0,118
B1071O,2012,NA,NA,4,33,ASTTRY,0,74,2,0,118
B1071O,2012,NA,NA,4,34,ASTTRY,2,75,2,0,118
B1071O,2012,NA,NA,4,35,ASTTRY,1,75,9,0,118
B1071O,2012,NA,NA,4,36,ASTTRY,0,50,6,0,118
B1071O,2012,NA,NA,4,37,ASTTRY,5,74,6,0,118
B1071O,2012,NA,NA,4,38,ASTTRY,29,57,10,0,118
B1071O,2012,NA,NA,4,39,ASTTRY,37,57,11,0,118
B1071O,2012,NA,NA,4,40,ASTTRY,45,48,16,0,118
B1041O,2012,14:10,16:50,1,1,ASTTRY,33,26,23,0,54
B1041O,2012,14:10,16:50,1,2,ASTTRY,13,25,7,44,54
B1041O,2012,14:10,16:50,1,3,ASTTRY,9,65,5,20,54
B1041O,2012,14:10,16:50,1,4,ASTTRY,5,11,4,26,54
B1041O,2012,14:10,16:50,1,5,ASTTRY,8,46,28,0,54
B1041O,2012,14:10,16:50,1,6,ASTTRY,16,5,18,0,54
B1041O,2012,14:10,16:50,1,7,ASTTRY,35,31,20,0,54
B1041O,2012,14:10,16:50,1,8,ASTTRY,25,12,16,0,54
B1041O,2012,14:10,16:50,1,9,ASTTRY,25,8,5,0,54
B1041O,2012,14:10,16:50,1,10,ASTTRY,27,6,20,0,54
B1041O,2012,14:10,16:50,2,11,ASTTRY,16,75,11,0,32
B1041O,2012,14:10,16:50,2,12,ASTTRY,19,60,18,0,32
B1041O,2012,14:10,16:50,2,13,ASTTRY,12,35,15,0,32
B1041O,2012,14:10,16:50,2,14,ASTTRY,0,48,33,0,32
B1041O,2012,14:10,16:50,2,15,ASTTRY,1,23,20,0,32
B1041O,2012,14:10,16:50,2,16,ASTTRY,1,15,30,0,32
B1041O,2012,14:10,16:50,2,17,ASTTRY,17,3,52,0,32
B1041O,2012,14:10,16:50,2,18,ASTTRY,61,13,18,0,32
B1041O,2012,14:10,16:50,2,19,ASTTRY,23,20,11,0,32
B1041O,2012,14:10,16:50,2,20,ASTTRY,34,20,17,0,32
B1041O,2012,14:10,16:50,3,21,ASTTRY,21,35,20,0,31
B1041O,2012,14:10,16:50,3,22,ASTTRY,11,51,14,11,31
B1041O,2012,14:10,16:50,3,23,ASTTRY,24,32,22,0,31
B1041O,2012,14:10,16:50,3,24,ASTTRY,0,33,5,20,31
B1041O,2012,14:10,16:50,3,25,ASTTRY,1,72,7,0,31
B1041O,2012,14:10,16:50,3,26,ASTTRY,4,60,16,0,31
B1041O,2012,14:10,16:50,3,27,ASTTRY,0,17,4,70,31
B1041O,2012,14:10,16:50,3,28,ASTTRY,39,26,22,0,31
B1041O,2012,14:10,16:50,3,29,ASTTRY,52,20,24,0,31
B1041O,2012,14:10,16:50,3,30,ASTTRY,105,32,11,0,31
B1041O,2012,14:10,16:50,4,31,ASTTRY,73,43,11,0,27
B1041O,2012,14:10,16:50,4,32,ASTTRY,50,21,28,0,27
B1041O,2012,14:10,16:50,4,33,ASTTRY,125,26,7,0,27
B1041O,2012,14:10,16:50,4,34,ASTTRY,64,30,4,0,27
B1041O,2012,14:10,16:50,4,35,ASTTRY,23,11,6,0,27
B1041O,2012,14:10,16:50,4,36,ASTTRY,11,35,7,0,27
B1041O,2012,14:10,16:50,4,37,ASTTRY,44,45,7,0,27
B1041O,2012,14:10,16:50,4,38,ASTTRY,19,40,14,0,27
B1041O,2012,14:10,16:50,4,39,ASTTRY,18,20,10,0,27
B1041O,2012,14:10,16:50,4,40,ASTTRY,11,60,8,0,27
N2041O,2012,NA,NA,1,1,ASTTRY,0,75,0.5,0,11
N2041O,2012,NA,NA,1,2,ASTTRY,0,55,1,0,11
N2041O,2012,NA,NA,1,3,ASTTRY,0,63,6,0,11
N2041O,2012,NA,NA,1,4,ASTTRY,0,68,10,0,11
N2041O,2012,NA,NA,1,5,ASTTRY,0,89,2,0,11
N2041O,2012,NA,NA,1,6,ASTTRY,0,61,12,0,11
N2041O,2012,NA,NA,1,7,ASTTRY,0,50,1,0,11
N2041O,2012,NA,NA,1,8,ASTTRY,0,94,0.5,0,11
N2041O,2012,NA,NA,1,9,ASTTRY,0,70,0.5,0,11
N2041O,2012,NA,NA,1,10,ASTTRY,0,85,2,0,11
N2041O,2012,NA,NA,2,11,ASTTRY,0,40,2,0,7
N2041O,2012,NA,NA,2,12,ASTTRY,0,62,1,0,7
N2041O,2012,NA,NA,2,13,ASTTRY,0,68,4,0,7
N2041O,2012,NA,NA,2,14,ASTTRY,0,78,4,0,7
N2041O,2012,NA,NA,2,15,ASTTRY,0,72,1,0,7
N2041O,2012,NA,NA,2,16,ASTTRY,0,82,3,0,7
N2041O,2012,NA,NA,2,17,ASTTRY,0,80,1,0,7
N2041O,2012,NA,NA,2,18,ASTTRY,0,58,5,0,7
N2041O,2012,NA,NA,2,19,ASTTRY,0,17,1,0,7
N2041O,2012,NA,NA,2,20,ASTTRY,0,93,0.5,0,7
N2041O,2012,NA,NA,3,21,ASTTRY,0,61,0.5,0,26
N2041O,2012,NA,NA,3,22,ASTTRY,0,53,1,0,26
N2041O,2012,NA,NA,3,23,ASTTRY,0,47,1,0,26
N2041O,2012,NA,NA,3,24,ASTTRY,0,62,0.5,0,26
N2041O,2012,NA,NA,3,25,ASTTRY,0,66,0,24,26
N2041O,2012,NA,NA,3,26,ASTTRY,0,37,0,0,26
N2041O,2012,NA,NA,3,27,ASTTRY,0,65,2,0,26
N2041O,2012,NA,NA,3,28,ASTTRY,0,63,0,0,26
N2041O,2012,NA,NA,3,29,ASTTRY,0,67,0.5,0,26
N2041O,2012,NA,NA,3,30,ASTTRY,0,21,4,0,26
N2041O,2012,NA,NA,4,31,ASTTRY,0,75,1,0,27
N2041O,2012,NA,NA,4,32,ASTTRY,0,76,0.5,0,27
N2041O,2012,NA,NA,4,33,ASTTRY,0,78,0,0,27
N2041O,2012,NA,NA,4,34,ASTTRY,0,55,1,0,27
N2041O,2012,NA,NA,4,35,ASTTRY,0,62,1,0,27
N2041O,2012,NA,NA,4,36,ASTTRY,0,82,2,0,27
N2041O,2012,NA,NA,4,37,ASTTRY,0,59,1,0,27
N2041O,2012,NA,NA,4,38,ASTTRY,0,51,0.5,0,27
N2041O,2012,NA,NA,4,39,ASTTRY,0,93,0,0,27
N2041O,2012,NA,NA,4,40,ASTTRY,0,56,0,0,27
K2121O,2012,9:30,NA,1,1,ASTTRY,0,79,0,0,50
K2121O,2012,9:30,NA,1,2,ASTTRY,2,66,0,0,50
K2121O,2012,9:30,NA,1,3,ASTTRY,2,66,14,0,50
K2121O,2012,9:30,NA,1,4,ASTTRY,10,71,11,0,50
K2121O,2012,9:30,NA,1,5,ASTTRY,13,93,2,0,50
K2121O,2012,9:30,NA,1,6,ASTTRY,13,38,27,0,50
K2121O,2012,9:30,NA,1,7,ASTTRY,16,40,25,0,50
K2121O,2012,9:30,NA,1,8,ASTTRY,7,52,8,9,50
K2121O,2012,9:30,NA,1,9,ASTTRY,0,55,5,0,50
K2121O,2012,9:30,NA,1,10,ASTTRY,2,62,5,0,50
K2121O,2012,9:30,NA,2,11,ASTTRY,2,65,0,0,59
K2121O,2012,9:30,NA,2,12,ASTTRY,2,75,0,0,59
K2121O,2012,9:30,NA,2,13,ASTTRY,1,77,2,0,59
K2121O,2012,9:30,NA,2,14,ASTTRY,4,74,4,0,59
K2121O,2012,9:30,NA,2,15,ASTTRY,5,80,0.5,0,59
K2121O,2012,9:30,NA,2,16,ASTTRY,6,71,4,0,59
K2121O,2012,9:30,NA,2,17,ASTTRY,17,78,1,0,59
K2121O,2012,9:30,NA,2,18,ASTTRY,2,78,0.5,0,59
K2121O,2012,9:30,NA,2,19,ASTTRY,3,72,0.5,0,59
K2121O,2012,9:30,NA,2,20,ASTTRY,6,93,2,0,59
K2121O,2012,9:30,NA,3,21,ASTTRY,4,75,0.5,0,46
K2121O,2012,9:30,NA,3,22,ASTTRY,6,49,0,0,46
K2121O,2012,9:30,NA,3,23,ASTTRY,28,43,0,0,46
K2121O,2012,9:30,NA,3,24,ASTTRY,6,56,0.5,0,46
K2121O,2012,9:30,NA,3,25,ASTTRY,1,64,0,0,46
K2121O,2012,9:30,NA,3,26,ASTTRY,4,65,6,0,46
K2121O,2012,9:30,NA,3,27,ASTTRY,5,53,0,0,46
K2121O,2012,9:30,NA,3,28,ASTTRY,11,52,3,0,46
K2121O,2012,9:30,NA,3,29,ASTTRY,2,53,1,0,46
K2121O,2012,9:30,NA,3,30,ASTTRY,3,35,28,0,46
K2121O,2012,9:30,NA,4,31,ASTTRY,0,85,0.5,0,47
K2121O,2012,9:30,NA,4,32,ASTTRY,3,20,0.5,0,47
K2121O,2012,9:30,NA,4,33,ASTTRY,6,7,1,0,47
K2121O,2012,9:30,NA,4,34,ASTTRY,2,4,1,0,47
K2121O,2012,9:30,NA,4,35,ASTTRY,4,33,3,0,47
K2121O,2012,9:30,NA,4,36,ASTTRY,0,63,3,0,47
K2121O,2012,9:30,NA,4,37,ASTTRY,3,50,2,0,47
K2121O,2012,9:30,NA,4,38,ASTTRY,2,58,3,0,47
K2121O,2012,9:30,NA,4,39,ASTTRY,2,90,2,0,47
K2121O,2012,9:30,NA,4,40,ASTTRY,3,90,4,0,47
K2061O,2012,9:30,11:45,1,1,ASTTRY,0,63,1,0,69
K2061O,2012,9:30,11:45,1,2,ASTTRY,0,43,0.5,0,69
K2061O,2012,9:30,11:45,1,3,ASTTRY,0,75,2,0,69
K2061O,2012,9:30,11:45,1,4,ASTTRY,0,49,4,0,69
K2061O,2012,9:30,11:45,1,5,ASTTRY,0,73,25,0,69
K2061O,2012,9:30,11:45,1,6,ASTTRY,0,89,0.5,0,69
K2061O,2012,9:30,11:45,1,7,ASTTRY,0,77,0.5,0,69
K2061O,2012,9:30,11:45,1,8,ASTTRY,0,94,0.5,0,69
K2061O,2012,9:30,11:45,1,9,ASTTRY,0,52,0.5,0,69
K2061O,2012,9:30,11:45,1,10,ASTTRY,0,92,2,0,69
K2061O,2012,9:30,11:45,2,11,ASTTRY,0,34,1,0,80
K2061O,2012,9:30,11:45,2,12,ASTTRY,0,16,4,0,80
K2061O,2012,9:30,11:45,2,13,ASTTRY,0,88,0.5,0,80
K2061O,2012,9:30,11:45,2,14,ASTTRY,0,80,0.5,0,80
K2061O,2012,9:30,11:45,2,15,ASTTRY,0,18,11,0,80
K2061O,2012,9:30,11:45,2,16,ASTTRY,0,80,0.5,0,80
K2061O,2012,9:30,11:45,2,17,ASTTRY,0,56,0.5,0,80
K2061O,2012,9:30,11:45,2,18,ASTTRY,0,94,0.5,0,80
K2061O,2012,9:30,11:45,2,19,ASTTRY,0,48,0.5,0,80
K2061O,2012,9:30,11:45,2,20,ASTTRY,0,43,0.5,0,80
K2061O,2012,9:30,11:45,3,21,ASTTRY,0,35,3,0,91
K2061O,2012,9:30,11:45,3,22,ASTTRY,0,73,0.5,0,91
K2061O,2012,9:30,11:45,3,23,ASTTRY,0,30,0,0,91
K2061O,2012,9:30,11:45,3,24,ASTTRY,0,60,0.5,0,91
K2061O,2012,9:30,11:45,3,25,ASTTRY,0,66,1,0,91
K2061O,2012,9:30,11:45,3,26,ASTTRY,0,79,2,0,91
K2061O,2012,9:30,11:45,3,27,ASTTRY,0,93,2,0,91
K2061O,2012,9:30,11:45,3,28,ASTTRY,0,76,2,0,91
K2061O,2012,9:30,11:45,3,29,ASTTRY,0,55,3,0,91
K2061O,2012,9:30,11:45,3,30,ASTTRY,0,54,1,0,91
K2061O,2012,9:30,11:45,4,31,ASTTRY,0,49,0.5,0,87
K2061O,2012,9:30,11:45,4,32,ASTTRY,0,77,0.5,0,87
K2061O,2012,9:30,11:45,4,33,ASTTRY,0,25,3,0,87
K2061O,2012,9:30,11:45,4,34,ASTTRY,0,53,0.5,0,87
K2061O,2012,9:30,11:45,4,35,ASTTRY,0,94,0,0,87
